,215121_x_at,211430_s_at,209138_x_at,AFFX-r2-P1-cre-3_at,214677_x_at,221651_x_at,221671_x_at,217022_s_at,AFFX-hum_alu_at,AFFX-r2-P1-cre-5_at,200095_x_at,215379_x_at,207783_x_at,212869_x_at,208834_x_at,206509_at,202291_s_at,213084_x_at,202403_s_at,206559_x_at,208825_x_at,201492_s_at,201257_x_at,210646_x_at,206378_at,AFFX-CreX-3_at,201429_s_at,221798_x_at,201754_at,212284_x_at,213867_x_at,204892_x_at,202310_s_at,216379_x_at,200801_x_at,213477_x_at,212790_x_at,205509_at,209771_x_at,211542_x_at,212391_x_at,200926_at,200717_x_at,201033_x_at,208856_x_at,201525_at,217733_s_at,213614_x_at,201217_x_at,203107_x_at,212039_x_at,211073_x_at,204623_at,201049_s_at,211720_x_at,203012_x_at,215076_s_at,200963_x_at,213214_x_at,201094_at,209604_s_at,209140_x_at,AFFX-CreX-5_at,205009_at,211487_x_at,200817_x_at,211983_x_at,214459_x_at,202088_at,212581_x_at,212788_x_at,200716_x_at,200062_s_at,201254_x_at,200834_s_at,200026_at,215963_x_at,208904_s_at,216231_s_at,213583_x_at,215946_x_at,213932_x_at,208812_x_at,213377_x_at,201665_x_at,200741_s_at,215313_x_at,216526_x_at,210495_x_at,202376_at,201852_x_at,200809_x_at,203034_s_at,218002_s_at,200021_at,214003_x_at,217398_x_at,216442_x_at,216836_s_at,215157_x_at,AFFX-HSAC07/X00351_M_at,216520_s_at,200029_at,206799_at,212464_s_at,213080_x_at,214143_x_at,211911_x_at,211858_x_at,AFFX-HUMGAPDH/M33197_3_at,213414_s_at,211719_x_at,211959_at,200933_x_at,AFFX-HSAC07/X00351_3_at,214317_x_at,213828_x_at,208695_s_at,211995_x_at,214836_x_at,214394_x_at,214327_x_at,208755_x_at,212578_x_at,212734_x_at,200061_s_at,202649_x_at,221607_x_at,209173_at,211970_x_at,211921_x_at,200088_x_at,200819_s_at,214669_x_at,211978_x_at,200772_x_at,200781_s_at,217740_x_at,209312_x_at,200909_s_at,202029_x_at,212537_x_at,202404_s_at,212661_x_at,200031_s_at,201596_x_at,200763_s_at,202917_s_at,211296_x_at,200936_at,201550_x_at,208306_x_at,201293_x_at,213801_x_at,217728_at,213453_x_at,200869_at,200674_s_at,213347_x_at,211972_x_at,211943_x_at,212270_x_at,211378_x_at,211940_x_at,205225_at,200032_s_at,208729_x_at,201406_at,200981_x_at,214271_x_at,214440_at,200099_s_at,201426_s_at,214328_s_at,201891_s_at,200888_s_at,200949_x_at,200012_x_at,209619_at,211765_x_at,201841_s_at,208451_s_at,215823_x_at,200081_s_at,209134_s_at,210809_s_at,208113_x_at,216207_x_at,211666_x_at,201650_at,209374_s_at,212363_x_at,200633_at,208929_x_at,AFFX-HUMGAPDH/M33197_M_at,204351_at,212988_x_at,213646_x_at,208692_at,211628_x_at,200780_x_at,201893_x_at,211927_x_at,205916_at,214548_x_at,212273_x_at,202411_at,211345_x_at,212185_x_at,216438_s_at,202018_s_at,200689_x_at,200017_at,200025_s_at,215176_x_at,214351_x_at,200092_s_at,211058_x_at,201105_at,200018_at,200003_s_at,221775_x_at,214687_x_at,200966_x_at,200038_s_at,211942_x_at,204670_x_at,212191_x_at,214022_s_at,200725_x_at,212433_x_at,212639_x_at,210427_x_at,213941_x_at,211997_x_at,208645_s_at,214428_x_at,209309_at,206754_s_at,213588_x_at,200019_s_at,201154_x_at,213969_x_at,208768_x_at,211529_x_at,211072_x_at,211645_x_at,211990_at,201553_s_at,201590_x_at,214290_s_at,200715_x_at,203980_at,211528_x_at,215193_x_at,201090_x_at,217807_s_at,205483_s_at,213890_x_at,213503_x_at,33322_i_at,211710_x_at,216342_x_at,205030_at,212042_x_at,214938_x_at,220960_x_at,218211_s_at,200632_s_at,201438_at,217148_x_at,211750_x_at,213356_x_at,200614_at,200748_s_at,213428_s_at,211813_x_at,200871_s_at,201601_x_at,200670_at,208894_at,205081_at,200665_s_at,209251_x_at,202286_s_at,200064_at,200654_at,221475_s_at,202089_s_at,212933_x_at,AFFX-HSAC07/X00351_5_at,200022_at,202428_x_at,208980_s_at,209351_at,221875_x_at,AFFX-r2-Ec-bioD-5_at,212203_x_at,200905_x_at,210338_s_at,201592_at,213693_s_at,208635_x_at,210982_s_at,212956_at,201030_x_at,221791_s_at,AFFX-BioDn-3_at,211969_at,201268_at,200858_s_at,211968_s_at,200660_at,201568_at,200002_at,201631_s_at,202575_at,208581_x_at,210592_s_at,217753_s_at,211429_s_at,207721_x_at,201952_at,211644_x_at,205242_at,201162_at,200735_x_at,213564_x_at,201041_s_at,AFFX-HUMGAPDH/M33197_5_at,200640_at,214039_s_at,217767_at,217801_at,213680_at,204070_at,207243_s_at,204259_at,200650_s_at,212501_at,203757_s_at,204102_s_at,200024_at,203113_s_at,217871_s_at,214164_x_at,204637_at,AFFX-r2-Ec-bioD-3_at,200839_s_at,209386_at,205440_s_at,221731_x_at,214079_at,209560_s_at,203535_at,200082_s_at,208788_at,200823_x_at,212218_s_at,208687_x_at,200799_at,213187_x_at,201315_x_at,209118_s_at,219762_s_at,203915_at,217747_s_at,200016_x_at,200925_at,205979_at,209772_s_at,211657_at,201022_s_at,212082_s_at,201134_x_at,215867_x_at,217963_s_at,211070_x_at,212236_x_at,205044_at,201137_s_at,217157_x_at,208697_s_at,211714_x_at,200705_s_at,200651_at,213491_x_at,200872_at,202021_x_at,208628_s_at,209389_x_at,41220_at,206339_at,208826_x_at,206793_at,201258_at,200036_s_at,211161_s_at,208517_x_at,212227_x_at,201508_at,211939_x_at,211896_s_at,211956_s_at,212130_x_at,212859_x_at,217720_at,202037_s_at,211600_at,200013_at,219197_s_at,214768_x_at,208792_s_at,212593_s_at,207816_at,217757_at,200943_at,215001_s_at,209026_x_at,213399_x_at,203021_at,203786_s_at,211996_s_at,204734_at,221700_s_at,204806_x_at,212826_s_at,208680_at,211682_x_at,217979_at,200983_x_at,208651_x_at,200094_s_at,221476_s_at,214243_s_at,201010_s_at,218200_s_at,209066_x_at,211456_x_at,208791_at,200974_at,200063_s_at,200080_s_at,218101_s_at,201004_at,208949_s_at,219087_at,204533_at,201757_at,205513_at,201812_s_at,37892_at,205849_s_at,214167_s_at,213366_x_at,200807_s_at,200010_at,201427_s_at,201312_s_at,200797_s_at,209875_s_at,210986_s_at,205890_s_at,202741_at,200089_s_at,210149_s_at,200804_at,202450_s_at,201994_at,201141_at,209366_x_at,217378_x_at,201690_s_at,201131_s_at,201667_at,209343_at,200937_s_at,200718_s_at,202554_s_at,201231_s_at,201059_at,209069_s_at,200923_at,202596_at,201422_at,201119_s_at,208998_at,201666_at,207802_at,200795_at,200887_s_at,212099_at,202688_at,201005_at,202086_at,203973_s_at,220922_s_at,213687_s_at,201360_at,203186_s_at,221474_at,208747_s_at,207847_s_at,217718_s_at,200916_at,216576_x_at,213699_s_at,214456_x_at,203936_s_at,200663_at,208870_x_at,202766_s_at,200642_at,208029_s_at,200822_x_at,203083_at,210987_x_at,33323_r_at,200657_at,207843_x_at,217719_at,216384_x_at,218280_x_at,217491_x_at,202357_s_at,210453_x_at,201114_x_at,221891_x_at,208704_x_at,208746_x_at,203438_at,218332_at,201201_at,200832_s_at,208718_at,200738_s_at,201577_at,213502_x_at,202489_s_at,207132_x_at,208691_at,208650_s_at,201416_at,209596_at,209156_s_at,213702_x_at,200680_x_at,204320_at,222229_x_at,202298_at,208248_x_at,213711_at,211986_at,208782_at,221729_at,205711_x_at,211991_s_at,203963_at,203304_at,211999_at,200077_s_at,213905_x_at,200065_s_at,206463_s_at,200034_s_at,208845_at,201506_at,201744_s_at,208549_x_at,211799_x_at,216401_x_at,201820_at,210211_s_at,208656_s_at,202458_at,204041_at,202081_at,212708_at,200985_s_at,210434_x_at,208696_at,218007_s_at,218450_at,208627_s_at,204971_at,200033_at,202833_s_at,201243_s_at,213492_at,209008_x_at,210514_x_at,214777_at,200754_x_at,200639_s_at,206461_x_at,221872_at,201029_s_at,201061_s_at,210532_s_at,1494_f_at,208683_at,213881_x_at,205547_s_at,201530_x_at,209230_s_at,209123_at,207573_x_at,208682_s_at,208668_x_at,210927_x_at,201884_at,211452_x_at,212195_at,208712_at,217838_s_at,200912_s_at,202388_at,202391_at,209016_s_at,218205_s_at,217764_s_at,AFFX-M27830_5_at,201261_x_at,213975_s_at,202244_at,266_s_at,204151_x_at,201641_at,200647_x_at,203571_s_at,202698_x_at,205812_s_at,209492_x_at,201597_at,210095_s_at,206291_at,209101_at,200059_s_at,208616_s_at,217756_x_at,213738_s_at,214288_s_at,200091_s_at,209014_at,212085_at,221728_x_at,203878_s_at,205941_s_at,211295_x_at,216984_x_at,210046_s_at,201400_at,217284_x_at,201069_at,203430_at,201185_at,200944_s_at,220217_x_at,201306_s_at,214320_x_at,212543_at,206323_x_at,200897_s_at,217982_s_at,202071_at,201388_at,201251_at,202336_s_at,207244_x_at,209189_at,200043_at,209623_at,215230_x_at,203892_at,214211_at,203752_s_at,201842_s_at,201762_s_at,209806_at,200840_at,200618_at,218190_s_at,202237_at,210648_x_at,205357_s_at,214430_at,201892_s_at,204268_at,200006_at,212857_x_at,206790_s_at,220625_s_at,201721_s_at,218213_s_at,217762_s_at,212953_x_at,200800_s_at,212063_at,201150_s_at,203316_s_at,211509_s_at,202233_s_at,217732_s_at,221488_s_at,216187_x_at,200779_at,207067_s_at,213864_s_at,209395_at,200606_at,217802_s_at,210715_s_at,202605_at,205350_at,204031_s_at,215380_s_at,200068_s_at,209365_s_at,200761_s_at,214063_s_at,209699_x_at,200838_at,210908_s_at,204798_at,212488_at,221253_s_at,211730_s_at,217848_s_at,218807_at,210949_s_at,211643_x_at,213101_s_at,210139_s_at,218237_s_at,203038_at,200677_at,210825_s_at,200853_at,213726_x_at,202409_at,212774_at,201163_s_at,214414_x_at,210968_s_at,200634_at,203290_at,200773_x_at,204051_s_at,204304_s_at,200866_s_at,217835_x_at,214334_x_at,201160_s_at,214359_s_at,213037_x_at,200681_at,212251_at,201287_s_at,222212_s_at,202077_at,201012_at,217480_x_at,216594_x_at,222231_s_at,213011_s_at,208780_x_at,211696_x_at,202436_s_at,202145_at,208805_at,218963_s_at,200984_s_at,200696_s_at,201563_at,205029_s_at,208690_s_at,201502_s_at,200971_s_at,221923_s_at,207332_s_at,217763_s_at,201540_at,218358_at,210272_at,217014_s_at,204415_at,200009_at,213911_s_at,208909_at,212115_at,200999_s_at,214512_s_at,214150_x_at,218059_at,202110_at,204992_s_at,203153_at,201938_at,202345_s_at,200701_at,208689_s_at,201288_at,201403_s_at,213275_x_at,216834_at,213166_x_at,211748_x_at,200896_x_at,200090_at,202887_s_at,201220_x_at,208977_x_at,211937_at,37005_at,210633_x_at,202598_at,218233_s_at,203108_at,200048_s_at,218226_s_at,39248_at,214953_s_at,208073_x_at,207718_x_at,204326_x_at,201318_s_at,202589_at,55616_at,201947_s_at,217466_x_at,214363_s_at,204620_s_at,210183_x_at,219768_at,201273_s_at,217773_s_at,204416_x_at,211945_s_at,209377_s_at,217232_x_at,200599_s_at,200030_s_at,214041_x_at,217276_x_at,221501_x_at,206227_at,214870_x_at,217436_x_at,210072_at,209143_s_at,220414_at,209396_s_at,200085_s_at,212667_at,201786_s_at,200074_s_at,207668_x_at,201368_at,200620_at,203824_at,205382_s_at,202283_at,215034_s_at,204655_at,208640_at,201170_s_at,209290_s_at,208836_at,205157_s_at,213612_x_at,221675_s_at,212509_s_at,208617_s_at,201600_at,200910_at,218976_at,202555_s_at,201792_at,208864_s_at,201999_s_at,220990_s_at,202036_s_at,203439_s_at,209969_s_at,208737_at,209283_at,211535_s_at,202371_at,213507_s_at,216515_x_at,214629_x_at,203133_at,208655_at,217809_at,200826_at,201322_at,200975_at,217225_x_at,200700_s_at,214749_s_at,202308_at,206325_at,200645_at,201092_at,208639_x_at,200093_s_at,201441_at,200703_at,212077_at,207585_s_at,208865_at,209301_at,203649_s_at,208764_s_at,201349_at,201954_at,39729_at,210835_s_at,212354_at,208905_at,212671_s_at,200964_at,201358_s_at,201463_s_at,212412_at,200877_at,211787_s_at,221434_s_at,218409_s_at,215952_s_at,201487_at,200087_s_at,200644_at,211936_at,201009_s_at,204540_at,200673_at,201489_at,202704_at,203400_s_at,201097_s_at,218035_s_at,203606_at,214433_s_at,208982_at,221952_x_at,201417_at,207157_s_at,203476_at,210142_x_at,200629_at,210844_x_at,214087_s_at,211941_s_at,200862_at,201290_at,200750_s_at,208405_s_at,211755_s_at,207508_at,204386_s_at,209163_at,208739_x_at,200704_at,206392_s_at,208855_s_at,200630_x_at,212995_x_at,AFFX-M27830_M_at,217428_s_at,201885_s_at,200693_at,208636_at,202708_s_at,212884_x_at,200792_at,212151_at,221726_at,201079_at,208873_s_at,212148_at,205453_at,209911_x_at,208808_s_at,202858_at,213857_s_at,201983_s_at,211654_x_at,210519_s_at,200806_s_at,221691_x_at,204745_x_at,213664_at,209339_at,207320_x_at,211980_at,212638_s_at,202307_s_at,205644_s_at,206792_x_at
GSM36777,17356.8,7533.0,12103.9,33168.9,16579.1,22651.7,22432.5,21071.9,36911.3,25644.4,39944.3,1932.0,40322.3,40917.1,36217.0,5826.4,31841.4,34783.9,33080.1,36894.3,37784.0,37701.2,35361.6,40090.1,1336.9,19405.0,35434.7,35793.1,31286.5,32850.6,34836.1,32708.3,21849.3,22486.2,33374.3,29986.1,35397.8,7639.1,21056.0,38189.0,33887.8,36099.2,34615.8,30798.8,30851.4,2469.5,24289.9,28919.5,28620.0,31265.6,28505.0,29722.8,7686.5,27486.4,28216.7,24761.3,26214.6,29229.7,35288.4,26430.5,19380.4,22325.3,13430.7,24033.6,23973.1,33108.9,34664.1,26147.8,19309.4,29709.3,29286.5,29397.2,25483.8,29157.1,22650.9,25107.1,28420.7,25031.2,25797.8,24476.6,1461.0,22196.0,26071.6,23951.1,24867.8,25776.9,22420.0,24098.4,24526.3,27650.0,19955.5,23351.2,26341.5,23248.6,24079.9,21924.3,23276.4,23524.5,2800.3,15825.1,18021.8,28926.7,18597.6,351.0,20557.2,15866.7,20400.1,14270.8,16274.3,19418.9,25275.5,20930.7,24662.5,25979.4,26227.8,9456.5,28400.4,24508.2,29659.4,2581.2,8094.5,21652.6,27463.7,17984.9,24231.4,26107.4,21005.3,30477.6,18771.9,30282.4,16536.1,22063.2,24840.6,2058.0,27318.0,13923.2,25821.1,22413.9,12340.6,21026.1,23088.6,19402.6,18300.3,26426.9,27680.3,16580.9,19440.4,351.5,27075.8,18322.9,31875.0,13570.7,26584.5,16449.1,7729.1,18819.1,17812.7,24484.5,20171.6,24888.0,25181.2,18098.5,24525.6,27048.9,14608.6,23165.8,11298.5,20720.0,22002.7,17731.4,22712.1,19932.1,14049.1,20441.3,19547.6,21965.5,16790.1,19320.1,10274.6,22615.0,15113.0,9603.8,11590.9,19095.2,21830.1,19321.6,10738.4,2005.0,14483.1,15169.6,1058.8,28376.1,25059.3,20392.3,14027.7,8636.4,27123.4,21275.5,19508.5,18880.9,19344.7,15514.0,21255.4,218.0,19186.8,17808.7,14969.5,18257.5,6324.5,17707.6,4428.3,17011.3,13502.7,21685.8,1931.7,17238.1,21392.8,22682.4,20375.1,17590.1,20005.8,17772.4,15665.2,15144.0,17782.4,19447.6,5470.9,19162.1,12693.9,19026.4,22748.6,18585.0,15427.8,14483.2,13560.5,24634.5,7000.9,7487.1,10014.4,10654.9,16708.9,13773.1,20502.6,15227.7,9198.3,21258.6,499.0,1652.1,14901.8,14169.7,2624.3,11368.2,8713.7,6993.2,7768.4,19107.2,11016.4,3861.4,18061.4,14319.8,2684.2,13439.8,13333.3,143.0,15372.0,15443.7,13482.9,8195.3,1271.3,13775.3,1215.3,19414.3,18522.9,8336.7,13430.7,10798.8,12286.2,16831.5,10051.3,10189.6,8179.7,5035.7,13689.6,17829.5,10721.3,9531.8,9412.1,11824.8,6908.5,12650.2,7287.1,17897.2,9703.2,11724.3,865.2,6605.2,5865.6,13104.1,7755.8,9388.0,6675.2,8833.9,20159.4,7797.6,6573.3,2440.2,12914.4,7757.4,14392.2,9770.7,10614.7,10735.9,9718.1,20506.0,15984.5,3382.6,5559.8,3328.3,9942.1,11254.6,1449.2,12122.9,4714.6,525.1,140.7,13570.2,18575.4,3600.0,5289.7,7449.3,5245.3,4061.1,4835.5,12896.6,511.2,7384.0,20361.6,1550.8,10950.2,6629.5,3361.2,12555.5,13993.8,7096.1,6625.7,4774.7,30.5,6289.8,10855.8,1527.4,375.7,10968.9,12697.1,89.8,254.5,14564.9,6392.2,12419.3,1345.3,10641.7,12232.1,11201.8,8615.5,9437.8,9717.8,565.6,13123.9,14933.3,14981.6,351.3,1828.3,4730.4,15329.4,16105.8,15290.5,4591.8,7947.5,7036.9,643.4,261.0,7271.2,338.6,9990.6,6565.8,10360.0,13689.6,12831.8,5782.2,8381.3,5378.7,6826.5,7635.9,108.7,10570.5,159.2,11763.0,10923.0,9961.4,14974.3,7765.6,9820.0,18033.1,9209.8,16420.5,7796.7,2016.4,11325.4,546.4,3633.2,14588.4,4595.5,1733.6,3161.6,6555.0,19.5,3885.5,4011.7,13274.7,4758.2,12164.3,1582.7,5797.5,3438.0,282.6,12996.4,5326.7,5074.5,6913.3,1337.6,5950.0,4648.8,5694.8,10895.3,11034.6,269.0,7535.5,8632.2,6473.3,1571.1,3075.9,7110.8,14150.5,12627.7,7036.7,8139.7,9593.9,9707.5,829.1,8977.3,110.6,8030.4,7192.7,9181.6,9324.0,7702.7,6978.2,10787.8,5073.7,9667.4,6782.5,2512.1,8625.7,925.3,7418.5,8492.2,8228.5,11172.1,9224.3,14035.1,5765.4,4671.2,455.5,5042.6,8636.1,2889.7,4693.0,8257.8,15473.8,2500.3,3650.2,3028.1,7305.8,4849.0,8034.2,3345.2,5480.7,4462.4,9177.3,2.0,7509.1,5314.2,8158.6,4405.1,7197.6,3457.2,7332.3,15.6,11352.9,12941.5,2801.9,9225.2,4715.3,4175.9,15120.4,8903.1,404.3,7035.0,1055.4,1780.6,14560.0,8021.6,7220.5,10568.6,1773.6,4859.6,7335.4,6661.4,1434.0,7116.0,4472.0,7417.2,3648.8,1795.1,11785.2,5290.9,10098.3,6465.9,9329.6,8350.4,9958.9,3872.4,143.2,4197.9,2245.3,10281.4,6592.1,4245.4,2360.0,4959.1,12229.0,2592.3,3180.0,4246.0,7349.9,4973.2,12385.4,11398.1,6247.8,9623.8,7662.8,7561.6,110.0,5538.1,9629.0,7969.2,6517.2,3490.0,2579.3,2817.4,8830.2,12505.0,2749.3,9197.4,9403.3,13595.1,6087.6,2696.5,7920.6,5314.6,4002.4,402.4,431.2,10933.5,5022.4,3408.6,6333.7,10249.1,2568.0,3874.6,11003.6,3420.4,7889.0,3124.7,3156.3,5235.8,8531.4,523.9,3846.9,106.7,7748.6,1963.2,281.7,6801.1,4307.2,1789.9,604.1,6132.5,2407.9,9520.3,6589.1,9364.2,10062.0,6155.2,10814.2,3533.7,1327.5,8759.3,4831.7,7802.7,8553.3,480.2,6799.1,7592.1,1326.7,4052.5,8606.8,923.1,3467.6,5079.5,3525.1,4467.9,1433.2,3183.5,2888.5,6127.5,4838.1,1529.8,5163.2,7698.8,1836.2,9418.7,7201.6,5004.2,7538.2,2348.0,8.2,2658.5,9890.9,6165.9,7855.5,6154.1,6434.8,9041.7,2364.7,5432.5,3874.0,3749.5,5383.6,4505.5,396.4,1639.7,4858.8,187.3,5009.9,3340.6,5856.4,8982.5,133.5,4865.6,4218.1,1395.9,2482.9,8111.9,7057.0,9219.0,707.4,3631.2,3432.7,2420.5,2033.4,6116.7,3995.7,5299.4,8543.6,3628.7,5871.7,1400.3,4514.0,1008.1,5558.9,5343.8,5239.3,3753.0,8115.0,444.1,1549.6,4086.9,932.2,8457.8,9841.8,5135.5,353.8,4460.0,8026.8,3799.3,3863.8,6615.6,4777.9,4641.7,6671.5,9409.5,4006.3,10766.3,5585.7,2776.7,4469.9,93.0,7502.7,308.1,5309.7,5197.7,6383.4,2136.5,107.7,6656.4,5045.7,10699.7,784.3,6741.9,442.6,1118.4,5011.3,8830.5,4407.9,3164.9,3772.6,4595.8,4502.2,2990.8,6126.1,594.4,7515.9,8147.0,2532.5,3165.4,9275.6,5482.8,3894.2,5529.8,962.0,3841.7,6759.6,1258.4,6491.0,7397.0,12.3,8290.9,3227.1,726.2,3451.6,6272.0,9296.6,2496.9,2526.3,5946.3,5595.3,3515.1,3901.3,5338.6,8262.6,4118.2,463.8,1043.9,2190.7,3722.6,6772.6,1472.6,1925.4,1402.6,6917.2,417.7,2985.0,3644.1,1411.7,4.6,5024.0,3560.6,5403.8,3784.6,1485.9,3120.9,2059.5,1608.3,2705.1,2894.8,3082.4,7013.3,3774.6,4012.0,4627.5,4328.3,5605.2,7795.2,3688.2,7589.2,1737.2,2689.7,4717.2,2057.0,4955.0,6314.9,5713.0,8301.5,3998.1,1845.9,3866.2,609.2,3865.8,4299.9,978.1,5892.0,5390.4,3913.0,4633.8,4044.7,3804.9,4759.2,4831.8,7317.4,7809.4,317.0,5289.5,8701.2,1943.2,2211.3,6355.9,966.5,969.3,4521.3,6690.7,9539.5,6252.4,8296.2,653.1,6856.0,7878.7,2851.2,9338.0,4406.1,1014.3,10396.4,7096.3,2295.9,76.5,2626.7,2507.2,3827.5,2793.8,587.0,2467.7,19.0,441.2,9244.9,5266.2,6171.8,6082.8,4459.9,4597.5,5069.5,114.8,940.0,5270.8,497.6,572.5,8530.0,4753.9,741.2,2723.3,219.1,7339.7,3772.2,3627.1,3280.4,4845.7,4609.3,2707.4,1016.4,3546.6,5836.1,6870.1,5045.8,143.6,1989.0,1866.1,3770.1,633.4,589.7,7142.5,5105.7,6417.2,8287.2,6873.0,4865.4,3219.6,7611.7,6008.3,3587.0,5518.6,2582.0,4225.4,1094.1,598.8,9813.7,6160.3,4437.6,5967.4,5823.7,8223.0,5706.3,6525.9,7270.8,396.9,368.7,6371.5,3017.1,3393.1,4230.2,5740.7,2670.7,5106.0,2117.6,4173.9,5648.0,2116.9,2690.3,5863.2,8335.5,4849.9,4670.9,6335.7,1414.9,8774.2,4059.0,4334.4,3963.0,356.3,10692.0,1400.4,2960.2,207.7,7187.2,2706.2,4335.1,2897.6,1612.4,4597.1,4349.1,5579.6,4550.9,5529.5,1444.5,5247.7,71.3,5023.5,2580.7,5276.2,4273.9,6750.5,5442.3,4527.6,6880.9,1601.0,4080.2,5038.4,103.3,4431.1,4924.5,4565.6,4116.2,4560.9,3119.3,4802.0,4561.3,1082.1,2080.3,3734.3,3400.4,4314.2,1916.4,4793.5,3641.5,2333.0,997.9,1559.2,3360.9,3209.9,196.1,742.7,3717.2,1496.2,5411.6,1326.4,765.2,1083.5,5800.2,2834.7,2531.5,596.1,4868.2,3390.2
